Taxpayer_ID,Revenue,Expenses,Tax_Liability,Tax_Paid,Late_Filings,Compliance_Violations,Industry,Profit,Tax_Compliance_Ratio,Audit_Findings,Risk_Label
1299,863324.1,377127.8,40737.94,60149.02,3,2,Tech,486196.3,1.48,2,High
1300,879263.43,657818.05,48464.83,83031.08,1,2,Retail,221445.38,1.71,6,High
1301,780379.77,640391.1,156075.95,201991.97,2,2,Finance,139988.67,1.29,7,High
1302,1106620.04,462088.0,40220.84,33401.48,4,0,Finance,644532.04,0.83,6,High
1303,1331340.92,1428654.93,40449.94,42213.43,1,1,Retail,-97314.01,1.04,2,High
1304,1166689.49,1131670.01,33997.63,23962.01,1,0,Tech,35019.48,0.7,9,Medium
1305,819266.44,1280896.98,48760.81,48027.98,1,2,Retail,-461630.54,0.98,7,High
1306,742093.48,590412.99,30551.28,20711.15,4,1,Manufacturing,151680.49,0.68,3,High
1307,603558.23,572642.04,36268.06,39086.87,4,1,Finance,30916.19,1.08,8,High
1308,1216463.1,657671.8,35544.88,38447.26,3,0,Retail,558791.3,1.08,6,High
1309,1251448.6,683015.53,39909.84,41700.35,0,0,Manufacturing,568433.07,1.04,0,Low
1310,814850.8,1625138.23,61579.38,63286.97,2,2,Retail,-810287.43,1.03,0,High
1311,1012154.4,789986.76,56270.42,59576.35,2,0,Healthcare,222167.64,1.06,8,High
1312,688138.51,312665.57,43359.1,26098.86,1,1,Retail,375472.94,0.6,4,Low
1313,1097246.63,813063.22,97495.3,67470.55,0,3,Healthcare,284183.41,0.69,3,High
1314,882281.89,1395015.61,25628.85,12300.81,4,0,Finance,-512733.72,0.48,6,High
1315,828579.91,452222.29,70991.41,76864.53,3,1,Manufacturing,376357.62,1.08,0,High
1316,1050664.76,1197874.68,70559.21,68792.59,2,2,Manufacturing,-147209.92,0.97,7,Medium
1317,602814.64,571859.54,23972.02,27173.1,4,0,Finance,30955.1,1.13,4,High
1318,1125737.35,946701.71,108036.97,39546.57,0,2,Healthcare,179035.64,0.37,1,High
1319,516909.31,318271.67,36918.88,19994.0,0,1,Retail,198637.64,0.54,4,High
1320,684707.29,1119975.93,33473.01,33836.65,3,2,Tech,-435268.64,1.01,4,High
1321,708448.57,796518.31,31753.76,25396.39,0,1,Retail,-88069.74,0.8,0,High
1322,798737.94,823258.75,32680.11,50311.02,4,2,Tech,-24520.81,1.54,0,High
1323,1512577.41,1291942.92,54265.79,101552.73,4,2,Healthcare,220634.49,1.87,0,High
1324,1309952.34,721553.41,65124.91,105234.35,4,1,Healthcare,588398.93,1.62,6,High
1325,1650091.68,1479546.74,82343.08,161388.03,0,0,Retail,170544.94,1.96,8,Low
1326,782855.61,719323.28,42301.02,50721.52,0,2,Retail,63532.33,1.2,4,High
1327,980832.36,213279.22,23087.73,26688.3,3,1,Tech,767553.14,1.16,9,High
1328,499952.86,293193.06,19565.94,18525.29,1,1,Manufacturing,206759.8,0.95,2,Low
1329,1168817.64,574905.16,50793.42,55076.74,4,0,Finance,593912.48,1.08,0,High
1330,1442306.13,1760164.71,108307.22,105630.06,4,2,Tech,-317858.58,0.98,7,High
1331,982487.62,669029.76,31833.73,36055.6,3,0,Retail,313457.86,1.13,2,High
1332,1106034.7,456563.9,40719.48,59507.47,0,0,Tech,649470.8,1.46,4,Low
1333,958250.7,989177.14,44435.61,44401.33,2,2,Manufacturing,-30926.44,1.0,9,High
1334,415693.69,141045.54,29946.16,16742.74,2,1,Retail,274648.15,0.56,7,High
1335,450541.8,263933.12,23077.0,25919.25,1,1,Healthcare,186608.68,1.12,2,Medium
1336,921942.53,903353.92,41102.99,46553.38,2,1,Finance,18588.61,1.13,1,Low
1337,1387690.25,775545.83,44689.1,54117.85,0,1,Retail,612144.42,1.21,0,High
1338,993885.74,451586.19,37238.77,49616.96,4,0,Retail,542299.55,1.33,9,High
1339,806917.26,827088.99,52947.79,31368.71,2,2,Manufacturing,-20171.73,0.59,1,High
1340,,890316.35,39209.83,47375.36,3,0,Tech,,1.21,0,High
1341,1469109.05,601163.97,102441.01,354528.87,1,1,Tech,867945.08,3.46,5,Medium
1342,1865003.05,257326.5,79377.31,84242.56,1,1,Finance,1607676.55,1.06,0,Low
1343,1411060.77,1243045.55,63394.02,37350.07,4,1,Retail,168015.22,0.59,9,High
1344,1076159.18,950784.61,83652.8,143747.22,3,1,Healthcare,125374.57,1.72,4,Medium
1345,1164127.51,1664424.11,36020.34,29174.94,0,2,Manufacturing,-500296.6,0.81,1,High
1346,824920.23,233300.09,88864.03,95834.46,0,1,Retail,591620.14,1.08,4,High
1347,1225274.43,820573.08,99415.97,55026.98,0,1,Retail,404701.35,0.55,7,Medium
1348,1104008.03,878522.18,29705.8,32740.29,3,2,Retail,225485.85,1.1,4,High
1349,1152951.3,1005022.73,49052.03,29444.24,0,1,Manufacturing,147928.57,0.6,9,Medium
1350,1085196.25,2712990.63,84355.27,77069.52,0,2,Healthcare,-1627794.38,0.91,0,High
1351,764151.02,821881.12,28988.97,29895.51,3,0,Healthcare,-57730.1,1.03,6,High
1352,1178435.99,1202792.98,140402.35,80995.9,2,1,Manufacturing,-24356.99,0.58,7,Medium
1353,868810.13,632875.92,32043.54,17552.97,0,1,Healthcare,235934.21,0.55,3,Low
1354,1452329.2,631606.97,76699.09,50074.7,2,3,Finance,820722.23,0.65,2,High
1355,634719.87,395471.16,29950.72,28790.28,3,1,Tech,239248.71,0.96,9,High
1356,1102638.82,1785119.9,44858.46,42358.39,4,1,Tech,-682481.08,0.94,4,High
1357,820203.79,723846.25,59605.74,52212.3,1,0,Healthcare,96357.54,0.88,1,Medium
1358,1386829.04,605811.64,105104.12,72396.67,3,0,Tech,781017.4,0.69,8,High
1359,866106.62,756102.57,45949.44,36929.9,0,2,Tech,110004.05,0.8,9,High
1360,1161197.95,976583.32,26439.75,52212.97,0,0,Finance,184614.63,1.97,8,Low
1361,1127691.96,546602.43,33905.89,45048.36,1,2,Healthcare,581089.53,1.33,9,High
1362,765584.77,498743.24,14103.21,12221.57,4,1,Tech,266841.53,0.87,0,High
1363,1842157.4,1259360.51,138661.07,142420.52,1,2,Tech,582796.89,1.03,0,High
1364,765186.48,1000015.94,32984.5,23527.59,1,1,Retail,-234829.46,0.71,0,Low
1365,802219.72,663009.68,25678.21,17595.97,3,1,Tech,139210.04,0.69,9,High
1366,1267521.08,756023.44,61805.71,57820.57,2,1,Healthcare,511497.64,0.94,2,High
1367,1350615.72,1205443.48,30608.25,180003.17,3,2,Finance,145172.24,5.88,2,High
1368,651406.21,353303.32,15104.88,7346.05,0,2,Finance,298102.89,0.49,0,High
1369,828629.81,894827.69,48225.35,80409.62,0,2,Finance,-66197.88,1.67,4,High
1370,989517.88,1214309.67,45345.87,109869.84,1,1,Finance,-224791.79,2.42,3,High
1371,1375713.26,1019407.87,46690.34,32144.52,4,1,Healthcare,356305.39,0.69,3,High
1372,1057813.67,476864.94,61595.01,66281.87,3,1,Finance,580948.73,1.08,8,Medium
1373,1146572.57,530019.85,8364.35,6185.79,3,0,Finance,616552.72,0.74,0,High
1374,1573520.11,2454129.4,108193.81,108766.96,3,0,Retail,-880609.29,1.01,3,Medium
1375,667510.73,445164.05,71072.75,93154.75,2,1,Healthcare,222346.68,1.31,8,Medium
1376,741994.66,474597.23,23662.89,34840.57,1,2,Manufacturing,267397.43,1.47,2,High
1377,774434.34,402322.31,55438.05,70838.96,2,2,Healthcare,372112.03,1.28,0,High
1378,1261489.39,834826.73,46442.66,43892.79,1,1,Tech,426662.66,0.95,1,Low
1379,764439.45,491460.08,25666.13,36378.91,2,1,Finance,272979.37,1.42,5,High
1380,679546.91,593237.77,62245.44,52810.09,1,0,Tech,86309.14,0.85,4,Low
1381,774270.55,344833.14,20318.13,14244.4,3,2,Healthcare,429437.41,0.7,5,High
1382,995633.77,360981.43,30247.97,25339.45,4,2,Healthcare,634652.34,0.84,6,High
1383,426946.37,200763.1,34313.08,13305.3,4,2,Finance,226183.27,0.39,4,High
1384,1492610.11,544968.69,93618.6,98801.03,3,2,Retail,947641.42,1.06,8,High
1385,665209.55,582707.52,30901.45,14492.02,4,0,Retail,82502.03,0.47,6,High
1386,1403026.74,847494.13,57079.09,62286.8,3,2,Tech,555532.61,1.09,4,High
1387,1077202.1,519558.43,54686.35,95264.78,0,0,Finance,557643.67,1.74,8,High
1388,929667.92,1134041.63,185933.58,110287.6,2,1,Tech,-204373.71,0.59,7,High
1389,625242.74,400826.5,52453.53,58605.78,0,2,Finance,224416.24,1.12,0,High
1390,1648753.48,822896.36,95273.21,81190.71,3,1,Manufacturing,825857.12,0.85,5,High
1391,1053692.05,1481688.77,30172.67,38369.9,1,0,Retail,-427996.72,1.27,1,Low
1392,871889.42,474952.09,24483.38,34728.05,2,1,Healthcare,396937.33,1.42,8,Medium
1393,1201159.04,1163320.16,51067.43,34521.1,0,0,Manufacturing,37838.88,0.68,9,High
1394,730462.78,565959.59,56052.21,58473.04,3,1,Tech,164503.19,1.04,0,High
1395,950004.97,618884.51,34975.13,37156.54,1,2,Tech,331120.46,1.06,8,High
1396,1428468.11,1355114.93,124421.04,175554.64,1,0,Finance,73353.18,1.41,9,High
1397,1169029.18,575992.14,49755.63,28950.91,2,0,Finance,593037.04,0.58,9,Medium
1398,1044749.96,884822.56,31412.1,30005.27,3,0,Healthcare,159927.4,0.96,2,High
1399,1104223.6,815812.91,47854.48,42604.27,0,0,Finance,288410.69,0.89,9,High
1400,666513.12,676769.12,22675.0,18790.32,1,1,Finance,-10256.0,0.83,2,Low
1401,425171.87,496415.04,25548.75,24737.9,3,1,Finance,-71243.17,0.97,5,High
1402,1381233.13,928547.4,276246.63,168491.48,4,0,Finance,452685.73,0.61,2,High
1403,446653.48,307473.54,28143.31,71047.65,3,2,Retail,139179.94,2.52,2,High
1404,1646127.99,1325781.31,86571.42,137315.64,4,2,Tech,320346.68,1.59,4,High
1405,1369003.37,3422508.43,273800.67,266900.13,2,1,Finance,-2053505.06,0.97,9,Medium
1406,1021263.14,1272245.29,41469.51,64807.94,4,2,Manufacturing,-250982.15,1.56,4,High
1407,691883.63,439007.89,29519.58,23947.3,3,2,Retail,252875.74,0.81,8,High
1408,804210.19,479677.82,40093.91,50319.55,1,2,Healthcare,324532.37,1.26,0,High
1409,1565749.29,808735.38,64460.4,37985.09,3,1,Manufacturing,757013.91,0.59,1,High
1410,1386954.06,931873.18,81862.5,101493.62,3,2,Manufacturing,455080.88,1.24,7,High
1411,923081.36,1385677.36,82171.95,83298.43,1,1,Finance,-462596.0,1.01,4,Low
1412,1087396.25,480458.37,44544.38,54947.12,4,0,Manufacturing,606937.88,1.23,9,High
1413,1812938.71,668135.94,92243.57,136153.76,0,2,Healthcare,1144802.77,1.48,7,High
1414,1058852.4,567912.87,69479.12,57546.44,3,1,Manufacturing,490939.53,0.83,5,High
1415,801141.14,562781.6,48533.82,91191.34,4,1,Manufacturing,238359.54,1.88,0,High
1416,1205162.83,1118533.77,35149.18,14576.12,4,2,Retail,86629.06,0.41,4,High
1417,957425.21,597007.62,83826.1,57195.92,2,2,Retail,360417.59,0.68,6,High
1418,1011795.9,1166559.98,47656.13,66527.75,1,1,Retail,-154764.08,1.4,3,Low
1419,712140.66,740321.64,21124.43,22070.27,2,1,Finance,-28180.98,1.04,5,High
1420,723194.38,194642.89,21452.32,20445.19,3,0,Finance,528551.49,0.95,9,High
1421,1449662.08,1125467.14,153044.55,75751.4,4,2,Finance,324194.94,0.49,3,High
1422,916960.61,938789.94,106408.28,100222.44,4,0,Retail,-21829.33,0.94,4,High
1423,907952.7,407668.26,57912.86,36285.61,0,1,Tech,500284.44,0.63,3,High
1424,1201729.41,1276289.07,76310.59,53304.08,1,1,Tech,-74559.66,0.7,2,Low
1425,874362.27,379339.0,41007.06,22176.18,0,0,Manufacturing,495023.27,0.54,8,Low
1426,732372.17,172435.86,57701.38,90767.47,3,2,Finance,559936.31,1.57,2,High
1427,1448480.55,1178867.73,69587.08,102377.93,4,2,Healthcare,269612.82,1.47,8,High
1428,1602099.79,1501088.48,65451.64,35961.13,4,3,Finance,101011.31,0.55,8,High
1429,1270950.55,2758263.68,72416.16,53109.78,0,2,Tech,-1487313.13,0.73,5,High
1430,1281265.59,461261.27,83500.92,152380.64,1,2,Finance,820004.32,1.82,2,High
1431,1346610.79,1148380.0,65414.92,87102.44,1,0,Finance,198230.79,1.33,5,Low
1432,808609.05,1052754.1,55362.05,62846.82,4,1,Manufacturing,-244145.05,1.14,7,High
1433,812533.25,768080.67,39620.01,23540.8,4,0,Healthcare,44452.58,0.59,3,High
1434,553585.77,343312.47,27191.91,18703.01,3,1,Finance,210273.3,0.69,2,High
1435,865915.66,611642.84,15419.93,13364.64,1,0,Retail,254272.82,0.87,2,High
1436,1128096.18,1453737.71,62922.71,56755.17,4,1,Manufacturing,-325641.53,0.9,1,High
1437,1094262.31,710687.64,54735.94,56102.88,3,0,Tech,383574.67,1.02,5,High
1438,862876.0,1058898.18,61828.2,315383.51,4,2,Finance,-196022.18,5.1,4,High
1439,731254.78,344215.39,36704.88,28860.76,3,2,Retail,387039.39,0.79,8,High
1440,1274394.86,1378912.76,144232.78,107280.4,4,0,Tech,-104517.9,0.74,0,High
1441,801988.72,644685.69,38986.12,51631.76,3,2,Healthcare,157303.03,1.32,6,High
1442,396253.03,410001.6,8229.43,6152.08,3,1,Tech,-13748.57,0.75,9,High
1443,958440.67,1077587.8,62125.22,94875.05,1,2,Retail,-119147.13,1.53,6,High
1444,941011.25,503812.04,57835.4,17677.14,0,2,Healthcare,437199.21,0.31,1,Low
1445,846047.96,521357.29,45240.3,136685.26,3,1,Manufacturing,324690.67,3.02,2,High
1446,618786.13,935226.04,27211.36,20033.96,4,2,Manufacturing,-316439.91,0.74,8,High
1447,581215.51,344960.63,26001.07,21146.29,1,0,Tech,236254.88,0.81,1,Medium
1448,1052566.71,464083.47,53800.94,56189.82,1,2,Manufacturing,588483.24,1.04,1,High
1449,664638.7,323688.69,34484.18,21134.71,4,1,Finance,340950.01,0.61,1,High
1450,1149110.12,1125941.26,73767.65,72633.65,3,2,Finance,23168.86,0.98,2,High
1451,686605.57,298549.77,17305.16,15886.57,4,1,Retail,388055.8,0.92,9,High
1452,924317.42,248773.8,59336.98,67590.52,3,2,Finance,675543.62,1.14,7,High
1453,728096.11,511005.62,41243.41,28047.9,1,2,Manufacturing,217090.49,0.68,7,High
1454,735604.89,520786.52,19774.8,20400.31,2,0,Manufacturing,214818.37,1.03,0,High
1455,1121941.92,803833.41,51776.44,45193.25,4,2,Healthcare,318108.51,0.87,3,High
1456,1431876.98,1276645.19,40923.6,33599.43,1,1,Retail,155231.79,0.82,1,Medium
1457,1133960.09,564743.41,50944.86,49739.03,1,0,Retail,569216.68,0.98,1,Low
1458,1037938.51,455851.81,51728.52,46842.11,3,1,Retail,582086.7,0.91,0,High
1459,874433.73,489144.73,36408.58,37083.0,1,2,Healthcare,385289.0,1.02,9,High
1460,1119004.74,1153357.56,37189.89,126776.99,0,1,Tech,-34352.82,3.41,7,High
1461,651346.49,732822.93,26482.05,29515.91,3,1,Tech,-81476.44,1.11,6,High
1462,717186.25,495536.21,32909.51,56126.85,4,0,Tech,221650.04,1.71,1,High
1463,603794.6,553436.26,26205.34,40855.86,0,2,Healthcare,50358.34,1.56,1,High
1464,875911.31,475330.87,48696.03,56361.66,4,0,Healthcare,400580.44,1.16,3,High
1465,867787.73,736592.93,45090.81,54105.52,1,0,Healthcare,131194.8,1.2,8,Low
1466,581474.2,522855.62,27154.13,25404.9,1,1,Retail,58618.58,0.94,4,Medium
1467,734896.07,358770.86,53406.27,47056.87,3,2,Healthcare,376125.21,0.88,5,High
1468,1006615.55,1022104.88,34829.65,41367.14,4,0,Finance,-15489.33,1.19,6,High
1469,921843.31,763920.23,40765.86,53180.55,2,0,Retail,157923.08,1.3,6,High
1470,682595.4,503692.89,74006.08,138854.87,3,1,Retail,178902.51,1.88,2,High
1471,1308194.66,1296446.27,63166.84,59403.96,1,2,Manufacturing,11748.39,0.94,0,Low
1472,905201.46,575008.96,65782.68,37348.18,3,0,Healthcare,330192.5,0.57,5,High
1473,1351065.24,586595.78,101551.2,71333.07,4,2,Retail,764469.46,0.7,8,High
1474,1227646.25,906998.97,130434.87,147007.07,4,2,Finance,320647.28,1.13,0,High
1475,1006438.97,695911.0,25167.58,43294.79,0,2,Manufacturing,310527.97,1.72,6,High
1476,1256866.43,702431.63,157826.27,166269.1,1,2,Retail,554434.8,1.05,0,High
1477,1218693.26,913542.63,42290.28,29140.27,1,0,Finance,305150.63,0.69,1,Low
1478,1463687.15,1320233.73,107595.85,109042.41,1,2,Healthcare,143453.42,1.01,1,High
1479,1054871.77,1373371.45,49472.85,32348.89,0,0,Manufacturing,-318499.68,0.65,7,Medium
1480,1097962.76,533043.94,74006.39,85381.11,3,2,Finance,564918.82,1.15,6,High
1481,1057988.63,1061724.98,30343.84,32632.1,0,0,Finance,-3736.35,1.08,4,Low
1482,1159616.43,947173.83,49475.65,58851.63,4,0,Retail,212442.6,1.19,3,High
1483,501011.52,553804.99,16774.41,6742.61,0,1,Tech,-52793.47,0.4,6,Low
1484,930063.95,812727.75,53399.72,44260.62,3,2,Healthcare,117336.2,0.83,1,High
1485,865070.4,1669217.69,118852.26,110286.64,2,2,Retail,-804147.29,0.93,2,High
1486,1327433.54,1528408.9,69476.63,99581.46,1,1,Manufacturing,-200975.36,1.43,0,High
1487,706263.63,291019.94,34102.3,35483.38,0,1,Manufacturing,415243.69,1.04,1,Low
1488,1545081.74,636659.69,73870.84,81247.77,1,1,Manufacturing,908422.05,1.1,2,High
1489,1423653.04,1182741.83,58996.82,36030.17,4,2,Tech,240911.21,0.61,3,High
1490,611406.27,400141.62,20528.02,13747.22,2,2,Finance,211264.65,0.67,4,High
1491,1128027.51,1126007.34,43482.96,29002.8,1,0,Finance,2020.17,0.67,8,Medium
1492,1365500.64,832544.91,104781.97,96034.2,3,0,Tech,532955.73,0.92,3,High
1493,,451350.22,17873.37,9675.14,0,1,Tech,,0.54,1,Low
1494,1437170.65,715750.64,42362.05,45336.76,0,1,Retail,721420.01,1.07,6,Medium
1495,894524.35,392865.8,67903.32,55573.02,4,2,Retail,501658.55,0.82,7,High
1496,1449649.75,1630985.35,95672.18,106726.68,1,2,Tech,-181335.6,1.12,4,Low
1497,973397.55,348670.89,44069.15,24905.59,2,0,Finance,624726.66,0.57,8,High
1498,974907.52,1297523.63,50075.67,63955.65,2,1,Finance,-322616.11,1.28,9,High
1499,1181463.56,524830.49,53279.6,31815.82,0,0,Retail,656633.07,0.6,1,High
1500,1103696.75,475492.34,91438.15,56818.24,1,0,Healthcare,628204.41,0.62,5,Low
1501,1068898.37,464778.3,109887.36,135216.18,4,2,Retail,604120.07,1.23,0,High
1502,746757.48,1175048.79,50545.39,23694.74,4,0,Tech,-428291.31,0.47,4,High
1503,789894.27,1770899.2,63482.69,98526.7,1,1,Finance,-981004.93,1.55,2,High
1504,524994.75,796290.43,31687.69,19294.79,0,0,Retail,-271295.68,0.61,0,Low
1505,926446.79,1499873.37,43671.1,26009.88,0,0,Tech,-573426.58,0.6,7,Low
1506,745468.75,245972.52,56112.2,51713.63,0,3,Tech,499496.23,0.92,5,High
1507,932033.12,526202.61,68053.04,74376.13,3,0,Tech,405830.51,1.09,4,High
1508,1130761.66,738251.3,49177.25,61321.43,2,2,Finance,392510.36,1.25,3,High
1509,983176.06,599186.7,49470.77,38640.74,4,1,Healthcare,383989.36,0.78,3,High
1510,1065596.28,1178967.96,14810.85,11446.31,1,2,Finance,-113371.68,0.77,1,High
1511,1290080.71,870463.53,48765.07,46099.81,4,1,Healthcare,419617.18,0.95,8,High
1512,1617465.08,1309307.71,99427.06,96410.46,3,0,Retail,308157.37,0.97,2,High
1513,1110082.07,1666392.22,38521.33,26374.8,3,0,Finance,-556310.15,0.68,7,High
1514,386888.75,376580.94,31529.35,44964.76,1,2,Tech,10307.81,1.43,3,High
1515,1261032.25,332804.71,165468.24,283513.53,2,0,Finance,928227.54,1.71,6,High
1516,1051291.97,1400467.45,59042.09,120122.05,4,2,Manufacturing,-349175.48,2.03,3,High
1517,1019563.58,667574.46,84095.34,99243.98,2,1,Retail,351989.12,1.18,6,High
1518,850953.68,579184.97,64014.44,106036.08,1,0,Retail,271768.71,1.66,6,Low
1519,691369.98,516147.86,72599.03,69848.72,0,2,Finance,175222.12,0.96,0,High
1520,717719.15,452726.02,28501.89,16995.94,4,1,Healthcare,264993.13,0.6,3,High
1521,567696.29,1168363.89,17270.13,14149.08,1,0,Retail,-600667.6,0.82,2,High
1522,755645.23,483026.28,34905.29,51125.29,2,3,Manufacturing,272618.95,1.46,0,High
1523,174219.11,210765.33,13066.07,11468.08,4,0,Manufacturing,-36546.22,0.88,2,High
1524,628665.67,541536.1,63914.24,45765.41,2,0,Finance,87129.57,0.72,0,Medium
1525,727937.65,189252.16,28168.25,26056.72,0,0,Tech,538685.49,0.93,8,High
1526,506252.49,318201.99,22387.56,24047.91,0,1,Retail,188050.5,1.07,2,High
1527,959611.01,1167774.41,48996.46,55930.19,4,0,Manufacturing,-208163.4,1.14,3,High
1528,495533.2,492556.53,33305.7,28706.08,4,0,Manufacturing,2976.67,0.86,2,High
1529,1037199.44,664920.99,26496.95,32385.87,2,1,Finance,372278.45,1.22,2,Medium
1530,987964.5,718304.67,39127.84,26137.53,0,0,Finance,269659.83,0.67,8,High
1531,917526.68,818367.82,63826.36,64270.75,1,1,Manufacturing,99158.86,1.01,4,Low
1532,1948148.5,1825319.05,100049.36,100424.3,1,2,Finance,122829.45,1.0,0,High
1533,364741.27,222382.53,16535.96,16719.79,3,0,Tech,142358.74,1.01,1,High
1534,776968.8,533823.39,60093.0,81285.26,2,2,Tech,243145.41,1.35,5,High
1535,975798.79,1005755.27,56331.91,39420.78,0,2,Tech,-29956.48,0.7,4,High
1536,707351.82,807795.33,88300.81,58177.48,1,1,Tech,-100443.51,0.66,9,Low
1537,1084150.09,1173065.3,85893.29,47943.12,4,1,Tech,-88915.21,0.56,4,High
1538,1601107.03,3317235.59,77832.71,156497.71,2,2,Healthcare,-1716128.56,2.01,1,High
1539,1678420.43,757019.46,166119.79,144993.51,1,0,Retail,921400.97,0.87,3,Low
1540,524736.66,286296.78,25101.68,40130.79,2,0,Retail,238439.88,1.6,6,Medium
1541,1169729.85,1028062.29,98576.12,93660.02,2,1,Tech,141667.56,0.95,2,Medium
1542,1005170.24,764979.07,65028.67,73935.89,1,1,Finance,240191.17,1.14,9,Medium
1543,829485.17,485922.97,88716.18,78924.71,3,2,Healthcare,343562.2,0.89,8,High
1544,444819.36,289430.47,27031.48,19135.72,1,2,Manufacturing,155388.89,0.71,9,High
1545,744153.37,290867.93,58969.32,53599.23,0,0,Tech,453285.44,0.91,5,Low
1546,1237334.33,965441.41,54549.36,39808.17,1,0,Healthcare,271892.92,0.73,3,Low
1547,422865.19,286542.08,28720.1,27354.24,3,0,Healthcare,136323.11,0.95,9,High
1548,1012490.38,616259.96,25266.17,35727.61,3,1,Healthcare,396230.42,1.41,2,High
1549,1171714.21,177893.45,44345.8,43622.29,0,1,Healthcare,993820.76,0.98,0,Low
1550,1397093.07,379475.43,57773.94,41987.31,2,1,Finance,1017617.64,0.73,2,Medium
1551,1184415.9,1118033.49,94020.6,113766.66,1,2,Retail,66382.41,1.21,1,High
1552,1334193.5,1343880.52,84722.14,78543.71,4,1,Tech,-9687.02,0.93,6,High
1553,1018268.16,635034.98,35766.59,63921.68,2,0,Manufacturing,383233.18,1.79,1,Medium
1554,1134037.64,529401.83,60498.09,68705.24,4,1,Finance,604635.81,1.14,1,High
1555,986664.13,609414.23,87910.71,100193.97,3,2,Finance,377249.9,1.14,1,High
1556,1119294.24,599142.36,105995.56,78091.97,2,2,Finance,520151.88,0.74,1,High
1557,1567065.52,2185845.75,94883.18,334095.09,1,0,Retail,-618780.23,3.52,6,Low
1558,1297169.69,651977.26,200028.42,190613.78,2,2,Manufacturing,645192.43,0.95,1,High
1559,1205827.11,2680899.58,154283.12,178465.16,2,1,Finance,-1475072.47,1.16,7,High
1560,1398693.92,962852.39,45319.29,35152.93,3,2,Retail,435841.53,0.78,0,High
1561,1251249.44,677274.24,63432.15,88445.1,3,1,Retail,573975.2,1.39,6,High
1562,989899.65,875100.99,29762.94,19437.78,0,1,Healthcare,114798.66,0.65,1,Low
1563,644579.82,371753.16,39601.34,47694.52,1,1,Finance,272826.66,1.2,3,High
1564,1868212.31,871807.84,62113.32,65239.43,3,0,Manufacturing,996404.47,1.05,0,High
1565,1211070.24,943054.84,49054.33,27079.31,0,0,Finance,268015.4,0.55,5,High
1566,1017542.24,633994.04,27093.46,17643.69,2,0,Tech,383548.2,0.65,7,Medium
1567,831861.3,830371.53,35025.54,30008.31,4,0,Finance,1489.77,0.86,2,High
1568,1557223.93,1367517.53,154229.0,107792.88,0,0,Manufacturing,189706.4,0.7,2,Low
1569,1503562.27,2914755.47,48573.31,39123.73,4,0,Manufacturing,-1411193.2,0.81,0,High
1570,954546.1,843339.69,26972.62,31715.75,1,1,Healthcare,111206.41,1.18,9,Low
1571,908998.4,910179.54,48740.93,28767.29,4,2,Finance,-1181.14,0.59,5,High
1572,1139387.67,477130.08,110190.76,133558.42,1,0,Retail,662257.59,1.21,9,High
1573,1197931.04,802154.94,65359.28,54026.68,4,0,Finance,395776.1,0.83,2,High
1574,1014087.3,718851.27,41541.33,44753.38,4,1,Manufacturing,295236.03,1.08,6,High
1575,978849.7,1376891.84,76677.39,83398.99,3,0,Retail,-398042.14,1.09,1,High
1576,1462099.67,938300.0,156618.94,223154.19,3,1,Retail,523799.67,1.42,2,High
1577,1589632.53,1751716.46,203390.24,187890.19,2,1,Finance,-162083.93,0.92,1,High
1578,1197379.27,723273.39,47047.84,27230.29,1,1,Tech,474105.88,0.58,3,High
1579,859870.66,713269.08,49094.43,43347.44,1,0,Finance,146601.58,0.88,7,High
1580,1194325.68,1315165.53,70548.21,70189.7,2,1,Finance,-120839.85,0.99,1,High
1581,1759228.98,2203630.2,98562.91,210197.76,3,2,Healthcare,-444401.22,2.13,6,High
1582,919223.6,345697.17,41936.16,25247.13,2,1,Healthcare,573526.43,0.6,4,Medium
1583,841451.78,514538.9,73058.91,65799.98,2,0,Finance,326912.88,0.9,2,High
1584,1553229.86,842891.39,92181.47,138753.69,2,1,Healthcare,710338.47,1.51,4,High
1585,1078955.1,932124.18,50534.58,86011.94,2,0,Healthcare,146830.92,1.7,4,Medium
1586,775192.21,819417.93,28165.96,23976.86,4,1,Manufacturing,-44225.72,0.85,3,High
1587,1144713.08,671307.15,55273.05,64065.09,4,0,Manufacturing,473405.93,1.16,4,High
1588,499561.35,1008052.49,33530.81,28927.22,2,1,Manufacturing,-508491.14,0.86,3,Medium
1589,911217.99,585727.26,40172.13,35374.03,1,0,Healthcare,325490.73,0.88,8,High
1590,1922982.49,1352898.27,102948.84,79287.68,2,2,Healthcare,570084.22,0.77,2,High
1591,566451.39,480096.56,27816.33,49258.42,1,3,Retail,86354.83,1.77,0,High
1592,1341765.87,788635.79,45500.99,116042.5,0,0,Retail,553130.08,2.55,2,High
1593,1452721.94,1568777.52,185872.81,62821.03,2,1,Finance,-116055.58,0.34,8,Medium
1594,1185334.2,962960.86,46270.31,41210.28,4,0,Tech,222373.34,0.89,2,High
1595,616921.46,339105.62,27507.26,33909.34,3,2,Manufacturing,277815.84,1.23,9,High
1596,543652.48,474668.59,30882.78,20266.07,4,2,Healthcare,68983.89,0.66,9,High
1597,271195.84,146792.44,5519.31,3977.8,2,0,Retail,124403.4,0.72,6,Medium
1598,953166.37,667655.59,45694.25,27485.7,1,3,Retail,285510.78,0.6,0,High
